Date,S&P 500,NASDAQ 100,Dow Jones,Russell 2000,MSCI World,Euro Stoxx 50,Nikkei 225,Shanghai Composite,FTSE 100,DAX,Hang Seng,KOSPI,ASX 200,CAC 40,S&P/TSX,Bovespa,Sensex,Nifty 50,IBEX 35,MOEX Russia,South Africa Top 40,KLCI,TSEC Weighted Index,Straits Times,NZ 50,Argentina Merval,Saudi Tadawul,Mexican IPC,Turkey BIST 100,Israel TA-125,Vietnam VN-Index,Philippine PSEi,Thailand SET,Indonesia Jakarta Composite,Colombia COLCAP,Chile IPSA,Peru S&P/BVL,Pakistan KSE 100,Bangladesh DSE General,UAE ADX General,Qatar QE Index
2021-05-03 00:00:00,4192.66015625,13799.7197265625,34113.23046875,2277.449951171875,116.52027130126953,4000.25,,,,15236.4697265625,28357.5390625,3127.199951171875,7028.7998046875,6307.89990234375,19213.19921875,119209.0,48718.51953125,14634.150390625,8893.7001953125,,,1590.72998046875,17222.349609375,3184.760009765625,12768.83984375,48873.0,,48498.640625,1421.199951171875,,,,,5952.59716796875,,,19601.130859375,44076.19921875,,,
2021-05-04 00:00:00,4164.66015625,13544.669921875,34133.03125,2248.2900390625,115.39500427246094,3924.800048828125,,,6923.2001953125,14856.48046875,28557.140625,3147.3701171875,7067.89990234375,6251.75,19188.0,117712.0,48253.51171875,14496.5,8830.400390625,3577.2099609375,,1588.25,16933.779296875,3179.1298828125,12912.1904296875,48656.0,,48328.19921875,1416.300048828125,,,,,5963.81982421875,,,19484.369140625,44563.58984375,,,
2021-05-05 00:00:00,4167.58984375,13503.3701171875,34230.33984375,2241.3701171875,115.85449981689453,4002.7900390625,,,7039.2998046875,15170.7802734375,28417.98046875,,7095.7998046875,6339.47021484375,19310.69921875,119564.0,48677.55078125,14617.849609375,8967.7998046875,3643.56005859375,,1575.6700439453125,16843.439453125,3153.590087890625,12848.3095703125,49152.0,,48399.80078125,1420.0,,,,1549.219970703125,5975.9111328125,,,19608.830078125,44943.609375,,,
2021-05-06 00:00:00,4201.6201171875,13613.73046875,34548.53125,2241.419921875,116.75469207763672,3999.43994140625,29331.369140625,3441.280029296875,7076.2001953125,15196.740234375,28637.4609375,3160.429931640625,7061.7001953125,6357.08984375,19291.0,119921.0,48949.76171875,14724.7998046875,8982.2001953125,3658.27001953125,,1578.3299560546875,16994.359375,3173.0,12751.669921875,49389.0,,48934.91015625,1427.699951171875,,,,1571.9100341796875,5970.240234375,,,19521.029296875,45174.671875,,,
2021-05-07 00:00:00,4232.60009765625,13719.6298828125,34777.76171875,2271.6298828125,117.89869689941406,4034.25,29357.8203125,3418.8701171875,7129.7001953125,15399.650390625,28610.650390625,3197.199951171875,7080.7998046875,6385.509765625,19472.69921875,122038.0,,14823.150390625,9059.2001953125,3682.68994140625,,1587.449951171875,17285.0,3200.260009765625,12729.919921875,51420.0,,49249.01953125,1441.300048828125,,,,1585.030029296875,5928.30908203125,,,20178.109375,,,,
2021-05-10 00:00:00,4188.43017578125,13359.080078125,34742.8203125,2212.699951171875,116.84846496582031,4023.35009765625,29518.33984375,3427.989990234375,7123.7001953125,15400.41015625,28595.66015625,3249.300048828125,7172.7998046875,6385.990234375,19361.900390625,121909.0,49502.41015625,14942.349609375,9144.2998046875,3694.780029296875,,1583.9200439453125,17235.609375,3182.409912109375,12659.009765625,51750.0,,49867.1484375,1460.9000244140625,,,,1588.1500244140625,5975.787109375,,,20958.05078125,,,,
2021-05-11 00:00:00,4152.10009765625,13351.26953125,34269.16015625,2206.989990234375,115.62944030761719,3946.06005859375,28608.58984375,3441.85009765625,6948.0,15119.75,28013.810546875,3209.429931640625,7097.0,6267.39013671875,19274.0,122964.0,49161.80859375,14850.75,8987.2001953125,3652.050048828125,,1577.6400146484375,16583.130859375,3144.27001953125,12639.1904296875,51094.0,,49655.2890625,1444.9000244140625,,,,1578.9300537109375,5938.35107421875,,,20870.220703125,,,,
2021-05-12 00:00:00,4063.0400390625,13001.6298828125,33587.66015625,2135.139892578125,113.31327819824219,3947.429931640625,28147.509765625,3462.75,7004.60009765625,15150.2197265625,28231.0390625,3161.659912109375,7044.89990234375,6279.35009765625,19107.80078125,119710.0,48690.80078125,14696.5,9007.7001953125,3654.139892578125,,1582.52001953125,15902.3701171875,3123.260009765625,12564.2099609375,51020.0,,48748.41015625,1441.300048828125,,,,1571.8499755859375,,,,21720.80078125,,,,
2021-05-13 00:00:00,4112.5,13109.150390625,34021.44921875,2170.949951171875,114.5792007446289,,27448.009765625,3429.5400390625,6963.2998046875,15199.6796875,27718.669921875,3122.110107421875,6982.7001953125,6288.330078125,19135.80078125,120706.0,,,8966.2001953125,3637.3798828125,,,15670.099609375,,12428.1201171875,52626.0,,48829.30859375,,,,,1548.1300048828125,,,,21515.640625,,,,
2021-05-14 00:00:00,4173.85009765625,13393.1201171875,34382.12890625,2224.6298828125,116.41710662841797,4017.43994140625,28084.470703125,3490.3798828125,7043.60009765625,15416.6396484375,28027.5703125,3153.320068359375,7014.2001953125,6385.14013671875,19366.69921875,121881.0,48732.55078125,14677.7998046875,9145.599609375,3637.60009765625,,,15827.08984375,3055.02001953125,12367.8603515625,54850.0,,49219.26171875,,,,,1549.47998046875,,,,21867.349609375,,,,
